Hospital Name,QuVa Customer,Definitive ID,Final Tier,Beds,IDN,IDN Final Tier,Definitive IDN ID,City,State,Zip Code,GPO Affiliations,Zip_Code,Longitude,Latitude
SCL Health Community Hospital - Aurora,False,849622,D,156.0,Sisters of Charity of Leavenworth Health System (SCL),B,7240,AURORA,CO,80010,AmerisourceBergen,80010,-104.8646,39.7368
SCL Health Community Hospital - Northglenn,False,849623,D,156.0,Sisters of Charity of Leavenworth Health System (SCL),B,7240,DENVER,CO,80233,AmerisourceBergen,80233,-104.9407,39.9015
SCL Health Community Hospital - Southwest,True,849621,D,156.0,Sisters of Charity of Leavenworth Health System (SCL),B,7240,LITTLETON,CO,80123,AmerisourceBergen,80123,-105.0901,39.6206
Sharp McDonald Center,True,577381,B,156.0,Sharp HealthCare,B,4728,SAN DIEGO,CA,92111,Vizient,92111,-117.1708,32.7972
Sierra Tucson Psychiatric Hospital,False,581757,D,156.0,,,-1,TUCSON,AZ,85739,,85739,-110.8922,32.465
South Florida Evaluation and Treatment Center,False,581754,D,156.0,Correct Care Recovery Solutions (FKA GEO Care),D,581821,HOMESTEAD,FL,33034,,33034,-80.6246,25.2846
Southern Oregon Rehabilitation Center and Clinics (SORCC),False,851198,D,156.0,VA Northwest Network (VISN 20),C,541812,WHITE CITY,OR,97503,Department of Veterans Affairs,97503,-122.8296,42.4319
Spring Central Hospital (closed),False,840508,D,156.0,,,-1,SPRING,TX,77379,,77379,-95.5326,30.0377
Spring Excellence Surgical Hospital,False,936072,D,156.0,,,-1,SPRING,TX,77379,,77379,-95.5326,30.0377
St Elizabeth - Falmouth,False,541902,C,156.0,St Elizabeth Healthcare,B,541900,FALMOUTH,KY,41040,"Premier Inc, AmerisourceBergen",41040,-84.3451,38.6643
St John Vianney Center,False,577656,D,156.0,,,-1,DOWNINGTOWN,PA,19335,,19335,-75.7183,40.0161
St Josephs Hospital - South,False,577765,C,156.0,BayCare Health System,A,7067,RIVERVIEW,FL,33578,Premier Inc,33578,-82.3499,27.8633
St Josephs Westgate Medical Center,False,764468,C,156.0,Dignity Health (FKA Catholic Healthcare West),A,4698,GLENDALE,AZ,85305,"Dignity Health Purchasing Network (DHPN), Afaxys, Premier Inc, Greenhealth Exchange, Provista, Vizient",85305,-112.2482,33.5291
St Lukes Hospital Nampa Medical Center,False,842951,D,156.0,St Lukes Health System (Boise ID),B,7074,NAMPA,ID,83687,HealthTrust Purchasing Group (HPG),83687,-116.536,43.5937
St Alphonsus Medical Center - Nampa,False,1097,D,156.0,Saint Alphonsus Health System,D,274407,NAMPA,ID,83687,"HealthTrust Purchasing Group (HPG), Health Resource Services",83687,-116.536,43.5937
St Vincent Neighborhood Hospital - Castleton (Opening Spring 2018),False,942067,D,156.0,St Vincent Health,C,274347,INDIANAPOLIS,IN,46250,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),46250,-86.0673,39.9048
Community Heart and Vascular Hospital (FKA Indiana Heart Hospital),False,1358,B,158.0,Community Health Network (Indianapolis IN),B,550058,INDIANAPOLIS,IN,46250,Vizient,46250,-86.0673,39.9048
St Vincent Neighborhood Hospital - Plainfield,False,942066,D,156.0,St Vincent Health,C,274347,PLAINFIELD,IN,46168,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),46168,-86.3919,39.6893
Stanislaus County Psychiatric Health Facility,False,841813,B,156.0,Telecare Corporation,B,553052,CERES,CA,95307,"Intalere (FKA: Amerinet), Vizient",95307,-120.9496,37.5833
Stonington Institute,False,854684,C,156.0,Universal Health Services,A,7055,NORTH STONINGTON,CT,6359,Premier Inc,6359,-71.8727,41.4531
SUN Behavioral Delaware (Opening Summer 2018),False,964844,D,156.0,SUN Behavioral Health,D,842996,GEORGETOWN,DE,19947,,19947,-75.3932,38.679
SUN Behavioral Health Hospital - Columbus,False,843009,D,156.0,SUN Behavioral Health,D,842996,COLUMBUS,OH,43229,,43229,-82.9726,40.0839
SUN Behavioral Health Hospital - Erlanger (Opening May 2018),False,866220,D,156.0,SUN Behavioral Health,D,842996,ERLANGER,KY,41018,,41018,-84.5977,39.0082
Suwannee River Community Hospital (Opening 2017),False,842961,D,156.0,,,-1,CHIEFLAND,FL,32626,,32626,-82.8809,29.4832
Telecare La Casa Psychiatric Health Facility,False,577384,B,156.0,Telecare Corporation,B,553052,LONG BEACH,CA,90805,"Intalere (FKA: Amerinet), Vizient",90805,-118.1801,33.8635
The Colony ER Hospital,False,954993,C,156.0,,,-1,THE COLONY,TX,75056,Premier Inc,75056,-96.8836,33.094
The Hospitals of Providence - Horizon City Campus,False,867140,D,156.0,The Hospitals of Providence (FKA Sierra Providence Health Network),B,550777,EL PASO,TX,79928,,79928,-106.1401,31.6631
The Menninger Clinic Psychiatric Hospital,False,581765,D,156.0,,,-1,HOUSTON,TX,77035,,77035,-95.4854,29.6518
Towbin Healthcare Center (Central Arkansas VA Health Care System),False,541834,D,156.0,VA South Central VA Health Care Network (VISN 16),C,541808,NORTH LITTLE ROCK,AR,72114,Department of Veterans Affairs,72114,-92.2629,34.7666
Treasure Coast Forensic Treatment Center Psychiatric Hospital,False,581768,D,156.0,Correct Care Recovery Solutions (FKA GEO Care),D,581821,INDIANTOWN,FL,34956,,34956,-80.4803,27.0615
Triangle Springs (Opening 2017),False,843025,D,156.0,,,-1,RALEIGH,NC,27617,,27617,-78.7447,35.9034
UCHealth Broomfield Hospital,False,842954,C,156.0,UCHealth (AKA University of Colorado Health),A,550060,BROOMFIELD,CO,80021,Vizient,80021,-105.1139,39.8854
UCHealth Grandview Hospital,False,856000,C,156.0,UCHealth (AKA University of Colorado Health),A,550060,COLORADO SPRINGS,CO,80918,Vizient,80918,-104.7734,38.9129
UCHealth Greeley Hospital (Opening late 2018),False,856909,C,156.0,UCHealth (AKA University of Colorado Health),A,550060,GREELEY,CO,80634,Vizient,80634,-104.7541,40.4109
UCHealth Longs Peak Hospital,False,825639,C,156.0,UCHealth (AKA University of Colorado Health),A,550060,LONGMONT,CO,80504,Vizient,80504,-104.9504,40.1306
UCSF Medical Center at Mission Bay,False,812339,B,156.0,University of California San Francisco Health System (UCSF Health),A,551802,SAN FRANCISCO,CA,94158,"Vizient, Premier Inc",94158,-122.3867,37.7694
UF Health North,False,929413,C,156.0,University of Florida Health (FKA: Shands Healthcare),B,7237,JACKSONVILLE,FL,32218,"Premier Inc, Vizient",32218,-81.6626,30.4507
UPMC Pinnacle West Shore (FKA West Shore Hospital),False,550824,C,156.0,UPMC Pinnacle (FKA Pinnacle Health Hospitals),B,550155,MECHANICSBURG,PA,17050,"Intalere (FKA: Amerinet), Magnet Group, Vizient",17050,-77.0265,40.2122
UTMB Health Childrens Hospital,False,955007,C,156.0,University of Texas Medical Branch Health (UTMB Health),B,951109,GALVESTON,TX,77550,Premier Inc,77550,-94.79299999999999,29.2983
Shriners Hospitals for Children - Galveston,False,274386,B,156.0,Shriners Hospitals For Children,A,274254,GALVESTON,TX,77550,"Intalere (FKA: Amerinet), Health Resource Services, Vizient",77550,-94.79299999999999,29.2983
VA Pittsburgh Healthcare System - HJ Heinz Campus,False,551521,D,156.0,VA Healthcare VISN 4 (FKA VA Stars & Stripes Healthcare Network),C,541798,PITTSBURGH,PA,15215,Department of Veterans Affairs,15215,-79.9138,40.5048
UPMC St Margaret,False,3435,C,156.0,University of Pittsburgh Medical Center (UPMC),A,6448,PITTSBURGH,PA,15215,"Magnet Group, Vizient",15215,-79.9138,40.5048
Ventura County Medical Center - Santa Paula Hospital,False,577386,B,156.0,Ventura County Health Care Agency,C,764477,SANTA PAULA,CA,93061,"Intalere (FKA: Amerinet), Premier Inc",93061,-119.0593,34.3542
Veritas Collaborative,True,553287,D,156.0,,,-1,DURHAM,NC,27703,,27703,-78.8439,35.9781
Waco Center for Youth,False,841671,D,156.0,Texas Department of State Health Services,C,575888,WACO,TX,76708,,76708,-97.1786,31.5765
Baylor Scott & White Center for Rehabilitative Medicine - Waco,False,841705,C,156.0,Baylor Scott & White Health,A,577357,WACO,TX,76708,"Intalere (FKA: Amerinet), Vizient",76708,-97.1786,31.5765
WakeMed North Hospital,False,581962,C,156.0,WakeMed Health and Hospitals,B,274058,RALEIGH,NC,27614,Vizient,27614,-78.6433,35.9457
Walter Reed National Military Medical Center,False,551519,C,156.0,US Department of Defense Military Health System,D,551508,BETHESDA,MD,20889,"Intalere (FKA: Amerinet), National Capital Area Shared Services Inc, US Department Of Defense",20889,-77.2076,39.144
Warm Springs Rehabilitation Hospital Of Thousand Oaks,False,550774,D,156.0,Post Acute Medical,C,577429,SAN ANTONIO,TX,78247,HealthTrust Purchasing Group (HPG),78247,-98.4071,29.5855
Warm Springs Rehabilitation Hospital of Westover Hills,False,577430,D,156.0,Post Acute Medical,C,577429,SAN ANTONIO,TX,78251,,78251,-98.6555,29.4597
Baptist Emergency Hospital - Westover Hills,False,582557,B,158.0,Baptist Health System - San Antonio TX,B,274217,SAN ANTONIO,TX,78251,"Intalere (FKA: Amerinet), Health Resource Services",78251,-98.6555,29.4597
CHRISTUS Santa Rosa - Westover Hills,True,577647,D,156.0,CHRISTUS Santa Rosa Health System,D,550181,SAN ANTONIO,TX,78251,,78251,-98.6555,29.4597
Weed Army Community Hospital,False,551535,C,156.0,US Army Medicine,C,551507,FORT IRWIN,CA,92310,US Department Of Defense,92310,-116.6966,35.2625
West Maui Hospital and Medical Center (Opening 2018),False,907145,D,156.0,,,-1,LAHAINA,HI,96761,,96761,-156.6772,20.9174
Western Regional Medical Facility,False,581777,D,156.0,,,-1,LUBBOCK,TX,79404,,79404,-101.8333,33.525999999999996
Westside Surgical Hospital,False,579949,D,156.0,,,-1,HOUSTON,TX,77027,"HealthTrust Purchasing Group (HPG), Intalere (FKA: Amerinet)",77027,-95.446,29.7396
Womack Army Medical Center,False,551547,D,156.0,US Army Medicine,C,551507,FORT BRAGG,NC,28310,US Department Of Defense,28310,-78.8038,35.0506
60th Medical Group David Grant USAF Medical Center - Travis Air Force Base,False,551551,C,156.0,US Air Force Medicine,C,551511,TRAVIS AFB,CA,94535,US Department Of Defense,94535,-121.9463,38.2743
633rd Medical Group - USAF Hospital Langley,False,575034,C,156.0,US Air Force Medicine,C,551511,HAMPTON,VA,23665,US Department Of Defense,23665,-76.36,37.0831
Acadian Medical Center,False,1812,D,158.0,LifePoint Health (FKA: LifePoint Hospitals),B,7004,EUNICE,LA,70535,HealthTrust Purchasing Group (HPG),70535,-92.3985,30.5116
Eunice Extended Care Hospital,False,581830,C,158.0,LHC Group,D,809519,EUNICE,LA,70535,"Intalere (FKA: Amerinet), Premier Inc, Innovatix, Vizient",70535,-92.3985,30.5116
Addison Gilbert Hospital,False,7146,B,158.0,Beverly Hospital System (FKA: Northeast Health System),A,7137,GLOUCESTER,MA,1930,"Premier Inc, Magnet Group",1930,-70.6721,42.6208
Bayridge Hospital,False,7147,B,158.0,Beverly Hospital System (FKA: Northeast Health System),A,7137,LYNN,MA,1904,"Intalere (FKA: Amerinet), Magnet Group, Premier Inc",1904,-70.9647,42.4889
North Shore Medical Center Union Hospital,False,274185,B,158.0,Partners HealthCare,A,7001,LYNN,MA,1904,"Magnet Group, Vizient",1904,-70.9647,42.4889
Adventist Medical Center - Selma,False,550808,A,158.0,Adventist Health Central Valley Network,B,7123,SELMA,CA,93662,"Premier Inc, Vizient",93662,-119.617,36.5695
Akron General Edwin Shaw Rehabilitation Institute,False,3237,C,156.0,Cleveland Clinic Akron General (FKA Akron General Health System),C,4877,CUYAHOGA FALLS,OH,44221,"Vizient, Vizient - Excelerate Strategic Health Sourcing",44221,-81.479,41.1401
Alice Peck Day Memorial Hospital,False,2623,C,156.0,Dartmouth-Hitchcock Health,B,7107,LEBANON,NH,3766,"Intalere (FKA: Amerinet), Magnet Group, Vizient, Afaxys, Greenhealth Exchange, Provista",3766,-72.2428,43.6447
Alliance Community Hospital,False,3231,C,156.0,Aultman Health Foundation,B,825969,ALLIANCE,OH,44601,"Vizient, Premier Inc",44601,-81.1182,40.9158
Alta Bates Summit Medical Center - Herrick Campus,False,541982,A,158.0,Sutter Health,A,4717,BERKELEY,CA,94704,Vizient,94704,-122.257,37.8664
American Lake Division Medical Center (VA Puget Sound Healthcare System),False,541838,D,156.0,VA Northwest Network (VISN 20),C,541812,TACOMA,WA,98493,Department of Veterans Affairs,98493,-122.4443,47.2529
Annie Penn Hospital,False,274269,B,158.0,Cone Health (FKA Moses Cone Memorial Health),A,274268,REIDSVILLE,NC,27320,"Intalere (FKA: Amerinet), Vizient, Health Resource Services, Premier Inc",27320,-79.6642,36.3432
Cone Health Cancer Center At Annie Penn Hospital,False,553417,B,158.0,Cone Health (FKA Moses Cone Memorial Health),A,274268,REIDSVILLE,NC,27320,"Premier Inc, Vizient",27320,-79.6642,36.3432
Cone Health Cancer Center at Wesley Long,False,851153,B,158.0,Cone Health (FKA Moses Cone Memorial Health),A,274268,GREENSBORO,NC,27403,"Premier Inc, Vizient",27403,-79.8202,36.0641
Moses Cone Behavioral Health Hospital,False,274272,B,158.0,Cone Health (FKA Moses Cone Memorial Health),A,274268,GREENSBORO,NC,27403,"Intalere (FKA: Amerinet), Vizient, Health Resource Services, Premier Inc",27403,-79.8202,36.0641
Wesley Long Hospital,False,274271,B,158.0,Cone Health (FKA Moses Cone Memorial Health),A,274268,GREENSBORO,NC,27403,"Premier Inc, Vizient",27403,-79.8202,36.0641
Womens Hospital,False,274270,B,158.0,Cone Health (FKA Moses Cone Memorial Health),A,274268,GREENSBORO,NC,27408,"Premier Inc, Vizient",27408,-79.8165,36.1064
Appleton Area Health Services,False,5095,D,156.0,,,-1,APPLETON,MN,56208,HealthTrust Purchasing Group (HPG),56208,-95.9949,45.2054
Arbour - Pembroke Hospital,False,5161,B,158.0,Arbour Health System,C,7095,PEMBROKE,MA,2359,Premier Inc,2359,-70.8044,42.0621
Archbold Medical Center (FKA: Community Hospitals And Wellness Centers Archbold Medical Center Campus),False,578006,B,158.0,Community Hospitals and Wellness Centers,C,578018,ARCHBOLD,OH,43502,"Intalere (FKA: Amerinet), Premier Inc, Provista, Vizient",43502,-84.3048,41.5333
Arkansas Valley Regional Medical Center,False,695,D,156.0,,,-1,LA JUNTA,CO,81050,HealthTrust Purchasing Group (HPG),81050,-103.6644,37.9546
Dr P Phillips Hospital,False,7271,D,158.0,Orlando Health,B,7268,ORLANDO,FL,32819,"Healthcare Purchasing Alliance (HPA), Resource Optimization and Innovation (ROi)",32819,-81.4678,28.4522
South Seminole Hospital,False,7272,B,158.0,Orlando Health,B,7268,LONGWOOD,FL,32750,"Healthcare Purchasing Alliance (HPA), Vizient, Resource Optimization and Innovation (ROi)",32750,-81.3552,28.712
Ascension Providence Park Hospital (AKA St John Providence Park Hospital Novi),True,274358,D,158.0,Ascension St John Providence Health System,B,274356,NOVI,MI,48374,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),48374,-83.5224,42.4735
Ascension Saint John Macomb - Oakland Hospital Oakland Center,True,575760,B,158.0,Ascension St John Providence Health System,B,274356,MADISON HEIGHTS,MI,48071,"Health Resource Services, Intalere (FKA: Amerinet), The Resource Group (AKA Resource & Supply Management Group - Ascension Health)",48071,-83.1027,42.5016
Ascension St Vincents Hospital - Birmingham,False,65,C,156.0,Ascension St Vincents Health System,D,274339,BIRMINGHAM,AL,35205,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),35205,-86.8059,33.4951
UAB Hospital - Highlands,False,76,B,158.0,UAB Medicine,A,7008,BIRMINGHAM,AL,35205,Vizient,35205,-86.8059,33.4951
Ascension Via Christi Behavioral Health Center,False,274335,D,158.0,Ascension Via Christi Health,D,7084,WICHITA,KS,67207,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),67207,-97.2179,37.671
Ascension Via Christi Hospital St Joseph - East Harry,False,274332,D,158.0,Ascension Via Christi Health,D,7084,WICHITA,KS,67218,The Resource Group (AKA Resource & Supply Management Group - Ascension Health),67218,-97.2802,37.669000000000004
Robert J Dole VA Medical Center,False,1615,D,156.0,VA Heartland Network (VISN 15),C,541807,WICHITA,KS,67218,Department of Veterans Affairs,67218,-97.2802,37.669000000000004
Ascension Wheaton Franciscan Healthcare -  All Saints (Wisconsin Avenue Campus),False,833127,D,158.0,Ascension Wheaton Franciscan Healthcare,D,4745,RACINE,WI,53404,"The Resource Group (AKA Resource & Supply Management Group - Ascension Health), Resource Optimization and Innovation (ROi)",53404,-87.8053,42.7433
Ascension Wheaton Franciscan Healthcare - Elmbrook Memorial,True,4590,D,158.0,Ascension Wheaton Franciscan Healthcare,D,4745,BROOKFIELD,WI,53045,"The Resource Group (AKA Resource & Supply Management Group - Ascension Health), Resource Optimization and Innovation (ROi)",53045,-88.1469,43.0668
Asheville VA Medical Center (Charles George VA Medical Center),False,2947,D,156.0,VA Mid - Atlantic Health Care Network (VISN 6),D,541800,ASHEVILLE,NC,28805,Department of Veterans Affairs,28805,-82.4918,35.6004
Aspirus Ironwood Hospital,False,2017,C,156.0,Aspirus System (FKA: Community Health Care Inc),B,274276,IRONWOOD,MI,49938,Vizient,49938,-90.1588,46.4638
Aspirus Wausau Hospital,False,4526,C,156.0,Aspirus System (FKA: Community Health Care Inc),B,274276,WAUSAU,WI,54401,Vizient,54401,-89.7066,44.9654
Assurance Health - Indianapolis,False,928134,D,156.0,Assurance Health System,D,928206,INDIANAPOLIS,IN,46214,,46214,-86.2875,39.7924
Atchison Hospital,False,1519,C,156.0,,,-1,ATCHISON,KS,66002,Vizient,66002,-95.1304,39.5594
Aurora Saint Lukes South Shore,False,550779,B,158.0,Aurora Health Care,B,4696,CUDAHY,WI,53110,Premier Inc,53110,-87.86200000000001,42.949
Aurora Sinai Medical Center,False,5608,B,158.0,Aurora Health Care,B,4696,MILWAUKEE,WI,53201,Premier Inc,53201,-87.9065,43.0389
Avita Health System - Ontario,False,845290,C,156.0,Avita Health System,D,542242,MANSFIELD,OH,44906,Intalere (FKA: Amerinet),44906,-82.5593,40.7627
Baptist Childrens Hospital,False,541904,B,158.0,Baptist Health South Florida,A,7010,MIAMI,FL,33176,Premier Inc,33176,-80.3627,25.6574
Baptist Hospital (Miami),False,846,C,156.0,Baptist Health South Florida,A,7010,MIAMI,FL,33176,Premier Inc,33176,-80.3627,25.6574
Baptist Emergency Hospital - Schertz,True,833110,B,158.0,Baptist Health System - San Antonio TX,B,274217,SCHERTZ,TX,78154,Intalere (FKA: Amerinet),78154,-98.2778,29.579
Baptist Health Medical Center - Conway,False,775741,C,156.0,Baptist Health (AR),A,7009,CONWAY,AR,72032,"Vizient, Cardinal Health",72032,-92.4236,35.0842
Baptist Medical Center South,False,550780,B,158.0,Baptist Health (Jacksonville FL),A,4699,JACKSONVILLE,FL,32258,Premier Inc,32258,-81.5739,30.1459
Baptist Medical Center - Attala (FKA: Montfort Jones Memorial Hospital),False,2252,C,156.0,Baptist Memorial Health Care Corporation,A,4734,KOSCIUSKO,MS,39090,"Premier Inc, Intalere (FKA: Amerinet), Magnet Group",39090,-89.5724,33.0446
Baptist Memorial Hospital - Calhoun,False,4808,C,156.0,Baptist Memorial Health Care Corporation,A,4734,CALHOUN CITY,MS,38916,"Intalere (FKA: Amerinet), Vizient, Premier Inc",38916,-89.3178,33.8408
Baptist Memorial Hospital - Collierville,True,541879,B,158.0,Baptist Memorial Health Care Corporation,A,4734,COLLIERVILLE,TN,38017,"Premier Inc, McKesson Pharmaceutical, Cardinal Health",38017,-89.6767,35.0551
Baptist Memorial Hospital - Union City,False,3800,C,156.0,Baptist Memorial Health Care Corporation,A,4734,UNION CITY,TN,38261,"Vizient, Premier Inc",38261,-89.0667,36.4263
Baptist Memorial Hospital - Union County,True,2324,C,156.0,Baptist Memorial Health Care Corporation,A,4734,NEW ALBANY,MS,38652,"Vizient, Premier Inc",38652,-89.0031,34.4851
