NAME,LATITUDE,LONGITUDE,CITY,STATE
CLEARVIEW REGIONAL MEDICAL CENTER,33.78317031,-83.71857923,MONROE,GA
UNION GENERAL HOSPITAL,34.8861,-83.9623,BLAIRSVILLE,GA
78TH MEDICAL GROUP - ROBINS AFB,32.60406351,-83.58553182,ROBINS AFB,GA
OPTIM MEDICAL CENTER JENKINS,32.80423951,-81.93453709,MILLEN,GA
SO CRESCENT BEH HLTH SYS - CRESCENT PINES CAMPUS,33.51308974,-84.22140529,STOCKBRIDGE,GA
NORTHRIDGE MEDICAL CENTER,34.21939857,-83.46900739,COMMERCE,GA
MEMORIAL HOSPITAL AND MANOR,30.90277398,-84.55244719,BAINBRIDGE,GA
PEACHFORD HOSPITAL,33.92755381,-84.2984896,DUNWOODY,GA
LAUREL HEIGHTS HOSPITAL,33.78013053,-84.34521098,ATLANTA,GA
GEORGIA REGIONAL HOSPITAL AT ATLANTA,33.69642953,-84.27411375,DECATUR,GA
TY COBB HEALTHCARE SYSTEM - HART COUNTY HOSPITAL,34.34663565,-82.93947389,HARTWELL,GA
DOOLY MEDICAL CENTER,32.0859297,-83.77192097,VIENNA,GA
CAROLINAS MEDICAL CENTER-LINCOLN,35.48991814,-81.20359858,LINCOLNTON,NC
MARTIN GENERAL HOSPITAL,35.8397907,-77.072254,WILLIAMSTON,NC
"PENDER MEMORIAL HOSPITAL, INC.",34.55066755,-77.91987507,BURGAW,NC
ZAMBARANO MEMORIAL HOSPITAL,41.99725365,-71.76246104,BURRILLVILLE,RI
PROVIDENCE VA MEDICAL CENTER,41.83193695,-71.43357465,PROVIDENCE,RI
REHABILITATION HOSPITAL OF RHODE ISLAND,41.98157826,-71.51284391,NORTH SMITHFIELD,RI
WOODLANDS PSYCHIATRIC HEALTH FACILITY,38.75080364,-122.9140238,GEYSERVILLE,CA
HARDIN COUNTY GENERAL HOSPITAL,37.42228042,-88.35172494,ROSICLARE,IL
STREAMWOOD BEHAVIORAL HEALTH CENTER,42.00930884,-88.15101744,STREAMWOOD,IL
VISTA MEDICAL CENTER EAST,42.37835919,-87.83236648,WAUKEGAN,IL
ASSURANCE HEALTH PSYCHIATRIC HOSPITAL,40.03784389,-85.7250539,ANDERSON,IN
9TH MEDICAL GROUP,39.11515208,-121.3415883,BEALE AFB,CA
WRAY COMMUNITY DISTRICT HOSPITAL,40.07620337,-102.2349966,WRAY,CO
YUMA DISTRICT HOSPITAL,40.12025952,-102.7367112,YUMA,CO
WILLS MEMORIAL HOSPITAL,33.72860629,-82.74239942,WASHINGTON,GA
ASHEVILLE SPECIALTY HOSPITAL,35.58055669,-82.54999055,ASHEVILLE,NC
LIFECARE HOSPITALS OF NORTH CAROLINA,35.97141262,-77.82118376,ROCKY MOUNT,NC
ACADIA VERMILION HOSPITAL,30.27134213,-92.04602044,LAFAYETTE,LA
THE REGIONAL MEDICAL CENTER OF ACADIANA,30.19774782,-92.07712539,LAFAYETTE,LA
LAFAYETTE GENERAL SURGICAL HOSPITAL,30.20423601,-92.01458776,LAFAYETTE,LA
LAFAYETTE PHYSICAL REHABILITATION HOSPITAL,30.17380967,-92.02606589,LAFAYETTE,LA
INDIANA UNIVERSITY HEALTH,39.78980112,-86.16310064,INDIANAPOLIS,IN
NAVAL HEALTH CLINIC CHERRY POINT,34.89516554,-76.9086764,CHERRY POINT,NC
OPTIMA SPECIALTY HOSPITAL,30.18519797,-92.08967241,LAFAYETTE,LA
PARK PLACE SURGICAL HOSPITAL,30.20720609,-92.01769606,LAFAYETTE,LA
WOMEN'S & CHILDREN'S HOSPITAL,30.15267806,-92.04621968,LAFAYETTE,LA
LADY OF THE SEA GENERAL HOSPITAL,29.45689087,-90.31135981,CUT OFF,LA
THIBODAUX REGIONAL MEDICAL CENTER,29.78159105,-90.80576544,THIBODAUX,LA
CRESCENT CITY SURGICAL CENTRE,29.99352661,-90.1531215,METAIRIE,LA
EAST JEFFERSON GENERAL HOSPITAL,30.01303967,-90.18097525,METAIRIE,LA
OCEANS BEHAVIORAL HOSPITAL OF GREATER NEW ORLEANS,30.02349579,-90.2583297,KENNER,LA
OMEGA HOSPITAL,29.99914789,-90.15918502,METAIRIE,LA
RIVER OAKS HOSPITAL,29.962002,-90.20280579,NEW ORLEANS,LA
TULANE - LAKESIDE HOSPITAL,29.99675625,-90.18663376,METAIRIE,LA
KINDRED HOSPITAL NEW ORLEANS,29.924908,-90.09313174,NEW ORLEANS,LA
ST. CATHERINE MEMORIAL HOSPITAL,30.07124995,-89.94853339,NEW ORLEANS,LA
ST. CHARLES SURGICAL HOSPITAL,29.93751723,-90.07713092,NEW ORLEANS,LA
TULANE MEDICAL CENTER,29.95480011,-90.07690391,NEW ORLEANS,LA
SOUTH CAMERON MEMORIAL HOSPITAL,29.80807845,-93.16568331,CAMERON,LA
ASCENSION GONZALES REHABILITATION HOSPITAL,30.2251075,-90.91778524,GONZALES,LA
PREVOST MEMORIAL HOSPITAL,30.08873891,-91.00272191,DONALDSONVILLE,LA
SEASIDE HEALTH SYSTEM,30.2245335,-90.91517101,GONZALES,LA
ST. JAMES BEHAVIORAL HEALTH HOSPITAL,30.20350204,-90.95195201,GONZALES,LA
IBERIA MEDICAL CENTER,29.9899452,-91.78566038,NEW IBERIA,LA
IBERIA REHABILITATION HOSPITAL,29.99078713,-91.80683946,NEW IBERIA,LA
FRANKLIN FOUNDATION HOSPITAL,29.80074801,-91.52382805,FRANKLIN,LA
TECHE REGIONAL MEDICAL CENTER,29.70862994,-91.20087854,MORGAN CITY,LA
LEONARD J. CHABERT MEDICAL CENTER,29.56985347,-90.68848926,HOUMA,LA
PHYSICIANS MEDICAL CENTER,29.5995623,-90.74837078,HOUMA,LA
TERREBONNE GENERAL MEDICAL CENTER,29.59696051,-90.71392331,HOUMA,LA
ABBEVILLE GENERAL HOSPITAL,29.97366564,-92.10769899,ABBEVILLE,LA
ABROM KAPLAN MEMORIAL HOSPITAL,30.00808717,-92.29706768,KAPLAN,LA
ST. JAMES PARISH HOSPITAL,30.05187089,-90.70398448,LUTCHER,LA
RIVER PARISHES HOSPITAL,30.07172675,-90.51436328,LA PLACE,LA
ST. CHARLES PARISH HOSPITAL,29.92391394,-90.37069157,LULING,LA
CORNERSTONE HOSPITAL OF WEST MONROE,32.51606686,-92.2044454,WEST MONROE,LA
GLENWOOD REGIONAL MEDICAL CENTER,32.51270693,-92.15640505,WEST MONROE,LA
MONROE SURGICAL HOSPITAL,32.53590852,-92.10234832,MONROE,LA
OUACHITA COMMUNITY HOSPITAL,32.50199956,-92.14924684,WEST MONROE,LA
P & S SURGICAL HOSPITAL,32.50082455,-92.11402732,MONROE,LA
CENTRAL LOUISIANA SURGICAL HOSPITAL,31.31394236,-92.46791798,ALEXANDRIA,LA
HEART HOSPITAL OF LAFAYETTE,31.31761019,-92.45220362,LAFAYETTE,LA
HUEY P. LONG MEDICAL CENTER,31.32071899,-92.43986103,PINEVILLE,LA
OCEANS BEHAVIORAL HOSPITAL OF ALEXANDRIA,31.32367442,-92.47982087,ALEXANDRIA,LA
RAPIDES REGIONAL MEDICAL CENTER,31.31508121,-92.4496687,ALEXANDRIA,LA
ELEANOR SLATER HOSPITAL,41.74470516,-71.46322472,CRANSTON,RI
MOREHOUSE GENERAL HOSPITAL,32.77499427,-91.91735834,BASTROP,LA
LIBERTY HEALTHCARE SYSTEM - BASTROP,32.78099852,-91.94289058,BASTROP,LA
BANNER-UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,32.24107321,-110.9461202,TUCSON,AZ
CORRY MEMORIAL HOSPITAL,41.93625332,-79.61297062,CORRY,PA
ENDLESS MOUNTAINS HEALTH SYSTEMS,41.8375429,-75.83676903,MONTROSE,PA
KINDRED HOSPITAL SOUTH PHILADELPHIA,39.92597552,-75.17016216,PHILADELPHIA,PA
SELECT SPECIALTY HOSPITAL CENTRAL PA,40.25804782,-76.88031398,HARRISBURG,PA
SELECT SPECIALTY HOSPITAL LAUREL HIGHLANDS INC,40.32127481,-79.39357745,LATROBE,PA
ST LUKE'S HOSPITAL ANDERSON CAMPUS,40.64914776,-75.28782091,EASTON,PA
TROY COMMUNITY HOSPITAL,41.79361105,-76.79429025,TROY,PA
WILLS EYE HOSPITAL,39.94789309,-75.15489453,PHILADELPHIA,PA
NANTUCKET COTTAGE HOSPITAL,41.2752,-70.1008,NANTUCKET,MA
SELECT SPECIALTY HOSPITAL-EVANSVILLE,37.9679888,-87.56729117,EVANSVILLE,IN
SELECT SPECIALTY HOSPITAL - SPRINGFIELD,37.14643934,-93.26651852,SPRINGFIELD,MO
OZARKS MEDICAL CENTER,36.73818795,-91.87458808,WEST PLAINS,MO
ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,37.96334445,-87.50292615,EVANSVILLE,IN
UNION HOSPITAL CLINTON,39.65290251,-87.39918421,CLINTON,IN
TERRE HAUTE REGIONAL HOSPITAL,39.41939616,-87.40904674,TERRE HAUTE,IN
UNION HOSPITAL INC,39.48586458,-87.40697561,TERRE HAUTE,IN
NORTH GEORGIA MEDICAL CENTER,34.67856195,-84.49337651,ELLIJAY,GA
EMORY-ADVENTIST HOSPITAL,33.8578131,-84.5131438,SMYRNA,GA
AU MEDICAL CENTER,33.47087633,-81.98970572,AUGUSTA,GA
"UNIVERSITY OF ARIZONA MEDICAL CENTER- UNIVERSITY CAMPUS, THE",32.24107321,-110.9461202,TUCSON,AZ
DHHS PHS IHS TUCSON AREA IHS TUCSON,32.10753067,-110.9811041,SELLS,AZ
KINGMAN REGIONAL MEDICAL CENTER-HUALAPAI MOUNTAIN CAMPUS,35.21907083,-113.985719,KINGMAN,AZ
PARKVIEW WABASH HOSPITAL,40.80691662,-85.81587004,WABASH,IN
CALHOUN MEMORIAL HOSPITAL,31.43600381,-84.72154643,ARLINGTON,GA
BETHESDA NORTH,39.25197995,-84.34178469,CINCINNATI,OH
SO CRESCENT BEH HLTH SYS - ANCHOR HOSPITAL CAMPUS,33.60686883,-84.45222476,COLLEGE PARK,GA
SGMC BERRIEN CAMPUS,31.20307104,-83.23870728,NASHVILLE,GA
BRADLEY CENTER OF SAINT FRANCIS,32.48269659,-84.96811113,COLUMBUS,GA
BROOKS COUNTY HOSPITAL,30.795015,-83.55906957,QUITMAN,GA
BACON COUNTY HOSPITAL,31.53947121,-82.45868668,ALMA,GA
ST MARY'S WARRICK HOSPITAL INC,38.04192863,-87.2628112,BOONVILLE,IN
THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,37.97488317,-87.44510778,NEWBURGH,IN
WOMEN'S HOSPITAL THE,37.97379253,-87.44730206,NEWBURGH,IN
ST VINCENT WILLIAMSPORT HOSPITAL INC,40.29043211,-87.29670147,WILLIAMSPORT,IN
COASTAL BEHAVIORAL HEALTH,32.00984663,-81.10183392,SAVANNAH,GA
RICHMOND STATE HOSPITAL,39.83891265,-84.92571375,RICHMOND,IN
ST VINCENT SALEM HOSPITAL INC,38.61326883,-86.10707912,SALEM,IN
HONORHEALTH REHABILITATION HOSPITAL,33.56161823,-111.8899363,SCOTTSDALE,AZ
REGENCY HOSPITAL OF NORTHWEST INDIANA,41.63444669,-87.44782771,EAST CHICAGO,IN
REGIONAL MENTAL HEALTH CENTER,41.46334709,-87.36336523,MERRILLVILLE,IN
ST CATHERINE HOSPITAL INC,41.63478933,-87.44882232,EAST CHICAGO,IN
ST MARY MEDICAL CENTER INC,41.51274915,-87.2607915,HOBART,IN
VIBRA HOSPITAL OF NORTHWESTERN INDIANA,41.44461985,-87.32539938,CROWN POINT,IN
US AIR FORCE HOSPITAL-GLENDALE - CLOSED,33.53768748,-112.3623325,GLENDALE,AZ
SAGE MEMORIAL HOSPITAL,35.71075607,-109.5435239,GANADO,AZ
US ARMY HOSPITAL-FT HUACHUCA,31.5568419,-110.3526663,FORT HUACHUCA,AZ
US PHS WINSLOW INDIAN HOSPITAL,35.03231075,-110.7141168,WINSLOW,AZ
PAULDING COUNTY HOSPITAL,41.13439981,-84.60108658,PAULDING,OH
SULLIVAN COUNTY COMMUNITY HOSPITAL,39.12557025,-87.41261007,SULLIVAN,IN
RIVER BEND HOSPITAL,40.4597147,-86.89388199,WEST LAFAYETTE,IN
SYCAMORE SPRINGS,40.4066718,-86.82744646,LAFAYETTE,IN
MIDTOWN MEDICAL CENTER WEST,32.48010887,-84.98509377,COLUMBUS,GA
MID COAST HOSPITAL,43.90629637,-69.89018159,BRUNSWICK,ME
MAINE MEDICAL CENTER,43.65260994,-70.27580216,PORTLAND,ME
NEW ENGLAND REHABILITATION HOSPITAL OF PORTLAND,43.66632199,-70.29186145,PORTLAND,ME
SPRING HARBOR HOSPITAL,43.65342556,-70.34408455,WESTBROOK,ME
NOXUBEE GENERAL CRITICAL ACCESS HOSPITAL,33.1222328,-88.55860538,MACON,MS
MIDTOWN MEDICAL CENTER,32.48085872,-84.98117702,COLUMBUS,GA
COLUMBUS SPECIALTY HOSPITAL INC,32.48021093,-84.98461848,COLUMBUS,GA
MEDINA HOSPITAL,41.13845088,-81.83829293,MEDINA,OH
WESTERN REGIONAL MEDICAL CENTER CANCER HOSPITAL,33.45386358,-112.3644019,GOODYEAR,AZ
PHOENIX INDIAN MEDICAL CENTER,33.49715564,-112.0488583,PHOENIX,AZ
ORCHARD HOSPITAL,39.36752632,-121.6896546,GRIDLEY,CA
PARKVIEW ADVENTIST MEDICAL CENTER : PARKVIEW MEMORIAL HOSPITAL,43.89559117,-69.96812006,BRUNSWICK,ME
LOUIS STOKES CLEVELAND VETERANS AFFAIRS MEDICAL CENTER,41.51325639,-81.61370354,CLEVELAND,OH
MARION GENERAL HOSPITAL,40.57134316,-83.12872775,MARION,OH
MARION GENERAL HOSPITAL,31.25599595,-89.8055791,COLUMBIA,MS
PARKER IHS INDIAN HOSPITAL,34.14733742,-114.3019613,PARKER,AZ
TUBA CITY REGIONAL HEALTH CARE,36.13585509,-111.2367919,TUBA CITY,AZ
HOPI HEALTH CARE CENTER (KEAMS CANYON),35.80210604,-110.4265837,POLACCA,AZ
CHINLE COMPREHENSIVE HEALTH CARE FACILITY,36.15760286,-109.6081006,CHINLE,AZ
FORT DEFIANCE INDIAN HOSPITAL,35.75925807,-109.0484286,FORT DEFIANCE,AZ
ST VINCENT DUNN HOSPITAL INC,38.85287258,-86.49395817,BEDFORD,IN
ST. VINCENT ANDERSON REGIONAL HOSPITAL,40.09548494,-85.68130594,ANDERSON,IN
ST VINCENT MERCY HOSPITAL,40.27636513,-85.84221576,ELWOOD,IN
SELLS HOSPITAL,31.91850571,-111.8904886,SELLS,AZ
SAN CARLOS HOSPITAL,33.35380069,-110.454356,SAN CARLOS,AZ
SCOTT COUNTY MEMORIAL HOSPITAL AKA SCOTT MEMORIAL,38.70498984,-85.78618498,SCOTTSBURG,IN
RIVERCREST SPECIALTY HOSPITAL,41.67124835,-86.15887275,MISHAWAKA,IN
SAINT JOSEPH REGIONAL MEDICAL CENTER,41.70717738,-86.17446958,MISHAWAKA,IN
UNITY MEDICAL AND SURGICAL HOSPITAL,41.70123243,-86.17800381,MISHAWAKA,IN
EMORY REHABILITATION HOSPITAL,33.79488234,-84.32053107,ATLANTA,GA
WOODLAWN HOSPITAL,41.06396434,-86.19569205,ROCHESTER,IN
GRACEWOOD STATE SCHOOL AND HOSPITAL,33.36897079,-82.02964375,GRACEWOOD,GA
PIKE COMMUNITY HOSPITAL,39.11633458,-83.0041865,WAVERLY,OH
RAPID CITY REGIONAL HOSPITAL,44.0577486,-103.2252503,RAPID CITY,SD
WHITERIVER HOSPITAL,33.87653836,-109.9597866,WHITERIVER,AZ
PHOENIX VA HEALTH CARE SYSTEM,33.49567218,-112.0662531,PHOENIX,AZ
SOUTHERN ARIZONA VA HEALTH CARE SYSTEM,32.18123222,-110.9649349,TUCSON,AZ
NORTHERN ARIZONA VA HEALTH CARE SYSTEM,34.55393991,-112.4525324,PRESCOTT,AZ
CANYON VISTA MEDICAL CENTER,31.5524178,-110.2297796,SIERRA VISTA,AZ
HEALTHSOUTH REHABILITATION HOSPITAL OF NEWNAN,33.3628746,-84.75162672,NEWNAN,GA
LAKEVIEW BEHAVIORAL HEALTH SYSTEM,33.95871085,-84.21576132,NORCROSS,GA
"LANDMARK HOSPITAL OF ATHENS, LLC",33.96643341,-83.41157103,ATHENS,GA
AVERA MCKENNAN HOSPITAL,43.53423762,-96.71432208,SIOUX FALLS,SD
LANDMARK HOSPITAL OF SAVANNAH,32.02857158,-81.09510911,SAVANNAH,GA
SGMC LANIER CAMPUS,31.04223522,-83.08605202,LAKELAND,GA
"MEDICAL CENTER OF PEACH COUNTY, THE",32.60465684,-83.75895685,BYRON,GA
MEDICAL CENTER OF CENTRAL GEORGIA,32.83325388,-83.63550532,MACON,GA
MITCHELL COUNTY HOSPITAL,31.22971988,-84.20554348,CAMILLA,GA
MONROE COUNTY HOSPITAL,33.03125664,-83.94595922,FORSYTH,GA
MOUNTAIN LAKES MEDICAL CENTER,34.88366763,-83.41469014,CLAYTON,GA
WELLSTAR NORTH FULTON HOSPITAL,34.06332132,-84.31997247,ROSWELL,GA
PIONEER COMMUNITY HOSPITAL OF EARLY,31.37366986,-84.94601249,BLAKELY,GA
POLK MEDICAL CENTER,34.01381687,-85.19627158,CEDARTOWN,GA
ST MARY'S GOOD SAMARITAN HOSPITAL,33.57248429,-83.1728378,GREENSBORO,GA
REHABILITATION HOSPITAL OF SAVANNAH,32.00754331,-81.09374375,SAVANNAH,GA
RIVERVIEW HOSPITAL,40.04581762,-86.02352185,NOBLESVILLE,IN
SELECT SPECIALTY HOSPITAL - NORTHEAST ATLANTA,33.80481896,-84.33117202,ATLANTA,GA
AVERA SAINT LUKES HOSPITAL,45.46151003,-98.47851235,ABERDEEN,SD
DAKOTA PLAINS SURGICAL CENTER,45.47315233,-98.50024018,ABERDEEN,SD
HOLY INFANT HOSPITAL,45.23980411,-99.77759024,HOVEN,SD
ST VINCENT CARMEL HOSPITAL INC,39.98244635,-86.14402004,CARMEL,IN
ST VINCENT HEART CENTER OF INDIANA LLC,39.93934737,-86.15917026,INDIANAPOLIS,IN
ST MARY'S GOOD SAMARITAN HOSPITAL,33.48143224,-83.24222511,GREENSBORO,GA
"ST MARY'S SACRED HEART HOSPITAL, INC",34.44048246,-83.13174735,LAVONIA,GA
WELLSTAR SYLVAN GROVE HOSPITAL,33.30381367,-83.97778738,JACKSON,GA
SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,41.33350568,-86.33186129,PLYMOUTH,IN
TANNER MEDICAL CENTER VILLA RICA,33.74428376,-84.91667102,VILLA RICA,GA
ST ELIZABETHS MEDICAL CENTER,44.38778872,-92.04738659,WABASHA,MN
AVERA ST MARY'S HOSPITAL,44.35980422,-100.3426267,PIERRE,SD
UNIVERSITY HOSPITAL MCDUFFIE,33.52306854,-82.50193876,THOMSON,GA
WELLSTAR PAULDING HOSPITAL,33.91890738,-84.85239527,DALLAS,GA
FALL RIVER HEALTH SERVICES,43.43118171,-103.4801441,HOT SPRINGS,SD
NORTHERN MONTANA HOSPITAL,48.53807731,-109.6858178,HAVRE,MT
SOUTHEASTHEALTH CENTER OF REYNOLDS COUNTY,37.24165444,-90.96149362,ELLINGTON,MO
MADISON COMMUNITY HOSPITAL,44.01454423,-97.11042813,MADISON,SD
SANFORD ABERDEEN MEDICAL CENTER,45.46302526,-98.44608444,ABERDEEN,SD
YORK HOSPITAL,43.14251792,-70.65175416,YORK,ME
SOUTHERN MAINE MEDICAL CENTER,43.47751068,-70.49037774,BIDDEFORD,ME
BETH ISRAEL DEACONESS MEDICAL CENTER - EAST CAMPUS,42.3395,-71.1051,BOSTON,MA
TUFTS MEDICAL CENTER,42.3499,-71.064,BOSTON,MA
BOSTON MEDICAL CENTER - MENINO CAMPUS,42.3347,-71.0732,BOSTON,MA
WELLSTAR PAULDING HOSPITAL,33.9007283,-84.78072591,HIRAM,GA
BOSTON MEDICAL CENTER - EAST NEWTON CAMPUS,42.337,-71.0706,BOSTON,MA
DANA-FARBER CANCER INSTITUTE,42.3377,-71.1073,BOSTON,MA
MASSACHUSETTS EYE AND EAR INFIRMARY,42.3629,-71.0701,BOSTON,MA
DRUG REHABILITATION INCORPORATED - DAY ONE RESIDENCE,43.61106975,-70.55712578,HOLLIS CENTER,ME
MILESTONE FOUNDATION - EXTENDED CARE,43.51929524,-70.37852173,OLD ORCHARD BEACH,ME
WINONA HEALTH SERVICES,44.03345769,-91.62296063,WINONA,MN
FAULKNER HOSPITAL,42.3015,-71.1283,BOSTON,MA
BRIGHAM AND WOMEN'S HOSPITAL,42.3359,-71.1068,BOSTON,MA
CARITAS CARNEY HOSPITAL,42.2775,-71.0654,BOSTON,MA
CHILDREN'S HOSPITAL BOSTON,42.3372,-71.1064,BOSTON,MA
MASSACHUSETTS GENERAL HOSPITAL,42.3626,-71.0693,BOSTON,MA
NEW ENGLAND BAPTIST HOSPITAL,42.3297,-71.1077,BOSTON,MA
MILFORD REGIONAL MEDICAL CENTER,42.1334,-71.5282,MILFORD,MA
AVERA SACRED HEART HOSPITAL,42.87325455,-97.40819102,YANKTON,SD
SAINT VINCENT HOSPITAL,42.2498,-71.7915,WORCESTER,MA
AVERA QUEEN OF PEACE HOSPITAL,43.71434228,-98.0080208,MITCHELL,SD
HEALTH ALLIANCE HOSPITAL - BURBANK CAMPUS,42.5977,-71.806,FITCHBURG,MA
ATHOL MEMORIAL HOSPITAL,42.5855,-72.2089,ATHOL,MA
CLINTON HOSPITAL,42.4275,-71.6929,CLINTON,MA
HEYWOOD HOSPITAL,42.5863,-71.9871,GARDNER,MA
HARRINGTON MEMORIAL HOSPITAL,42.0786,-72.0421,SOUTHBRIDGE,MA
HEALTH ALLIANCE HOSPITAL - LEOMINSTER CAMPUS,42.5411,-71.7624,LEOMINSTER,MA
BLACK HILLS SURGERY CENTER LIMITED LIABILITY PARTNERSHIP,44.04644362,-103.2234841,RAPID CITY,SD
UMASS MEMORIAL MEDICAL CENTER - MEMORIAL CAMPUS,42.2729,-71.7923,WORCESTER,MA
UMASS MEMORIAL MEDICAL CENTER - UNIVERSITY CAMPUS,42.2778,-71.7617,WORCESTER,MA
SANFORD UNIVERSITY OF SOUTH DAKOTA MEDICAL CENTER,43.53551618,-96.74210587,SIOUX FALLS,SD
PRAIRIE LAKES HOSPITAL,44.91097461,-97.12123734,WATERTOWN,SD
HALLMARK HEALTH SYSTEM - MELROSE-WAKEFIELD HOSPITAL CAMPUS,42.4605,-71.0609,MELROSE,MA
EMERSON HOSPITAL,42.4517,-71.3758,CONCORD,MA
MARLBOROUGH HOSPITAL,42.3553,-71.5546,MARLBOROUGH,MA
METROWEST MEDICAL CENTER - LEONARD MORSE CAMPUS,42.28,-71.3356,NATICK,MA
NASHOBA VALLEY MEDICAL CENTER,42.5775,-71.5739,AYER,MA
MOUNT AUBURN HOSPITAL,42.3741,-71.1343,CAMBRIDGE,MA
METROWEST MEDICAL CENTER - FRAMINGHAM CAMPUS,42.2852,-71.4186,FRAMINGHAM,MA
WILLIAM N WISHARD MEMORIAL HOSPITAL,39.77942689,-86.17721589,INDIANAPOLIS,IN
SAINTS MEDICAL CENTER,42.6457,-71.3008,LOWELL,MA
HALLMARK HEALTH SYSTEM - LAWRENCE MEMORIAL HOSPITAL CAMPUS,42.4259,-71.1114,MEDFORD,MA
NEWTON-WELLESLEY HOSPITAL,42.3312,-71.246,NEWTON,MA
WINCHESTER HOSPITAL,42.466,-71.1228,WINCHESTER,MA
CAMBRIDGE HEALTH ALLIANCE - CAMBRIDGE CAMPUS,42.3745,-71.1041,CAMBRIDGE,MA
LAHEY CLINIC MEDICAL CENTER,42.4883,-71.1989,BURLINGTON,MA
CAMBRIDGE HEALTH ALLIANCE - WHIDDEN MEMORIAL CAMPUS,42.4093,-71.0394,EVERETT,MA
REHABILITATION HOSPITAL OF INDIANA INC,39.82911571,-86.2815158,INDIANAPOLIS,IN
ST VINCENT HOSPITAL,39.90898745,-86.19573222,INDIANAPOLIS,IN
"ST VINCENT SETON SPECIALTY HOSPITAL, INDIANAPOLIS",39.90181246,-86.20436554,INDIANAPOLIS,IN
COMMUNITY WESTVIEW HOSPITAL,39.82094071,-86.2224384,INDIANAPOLIS,IN
HENRICO DOCTORS' HOSPITAL - PARHAM,37.63171005,-77.52602103,RICHMOND,VA
HEALTHSOUTH REHABILIATION HOSPITAL OF FREDERICKSBURG,38.3132404,-77.48625989,FREDERICKSBURG,VA
MCLAUGHLIN PUBLIC HEALTH SERVICE INDIAN HEALTH CENTER,45.8091804,-100.8084582,MCLAUGHLIN,SD
TIPPAH COUNTY HOSPITAL,34.73938981,-88.95024734,RIPLEY,MS
BROOKINGS HEALTH SYSTEM,44.30787831,-96.76696725,BROOKINGS,SD
SPEARFISH REGIONAL SURGERY CENTER,44.49779813,-103.855762,SPEARFISH,SD
SPEARFISH REGIONAL HOSPITAL,44.49806367,-103.8606446,SPEARFISH,SD
VETERANS AFFAIRS BLACK HILLS HEALTH CARE SYSTEM - HOT SPRINGS CAMPUS,43.43675023,-103.4761791,HOT SPRINGS,SD
REGIONAL BEHAVIORAL HEALTH CENTER,44.07783844,-103.2527119,RAPID CITY,SD
SD HUMAN SERVICES CENTER,42.91477297,-97.40125917,YANKTON,SD
OHIO VALLEY SURGICAL HOSPITAL,39.92500016,-83.81302258,SPRINGFIELD,OH
COMMUNITY HOSPITAL,39.91925223,-83.76849824,SPRINGFIELD,OH
HENRICO DOCTORS' HOSPITAL,37.60437942,-77.53988567,RICHMOND,VA
BAYSTATE FRANKLIN MEDICAL CENTER,42.5957,-72.5923,GREENFIELD,MA
MERCY MEDICAL CENTER - PROVIDENCE BEHAVIORAL HEALTH HOSPITAL CAMPUS,42.1659,-72.634,HOLYOKE,MA
BAYSTATE MEDICAL CENTER,42.1217,-72.6032,SPRINGFIELD,MA
HOLYOKE MEDICAL CENTER,42.2003,-72.6276,HOLYOKE,MA
NOBLE HOSPITAL,42.1183,-72.7596,WESTFIELD,MA
MERCY MEDICAL CENTER - SPRINGFIELD CAMPUS,42.11513795,-72.5933057,SPRINGFIELD,MA
COOLEY DICKINSON HOSPITAL,42.3302,-72.6532,NORTHAMPTON,MA
BAYSTATE MARY LANE HOSPITAL,42.2536,-72.2428,WARE,MA
LEWISGALE HOSPITAL MONTGOMERY,37.18720637,-80.4110117,BLACKSBURG,VA
ST VINCENT JENNINGS HOSPITAL INC,39.01127716,-85.64114304,NORTH VERNON,IN
BAY STATE WING MEMORIAL HOSPITAL AND MEDICAL CENTERS,42.1696,-72.3418,PALMER,MA
DUNES SURGICAL HOSPITAL,42.50558245,-96.49574565,DAKOTA DUNES,SD
LEWIS AND CLARK SPECIALTY HOSPITAL,42.90090441,-97.40088833,YANKTON,SD
SAME DAY SURGERY CENTER LIMITED LIABILITY PARTNERSHIP,44.05868632,-103.2288713,RAPID CITY,SD
AVERA HEART HOSPITAL OF SOUTH DAKOTA,43.49094299,-96.78073418,SIOUX FALLS,SD
TWELVE-STEP LIVING CORPORATION - TALLGRASS RECOVERY CENTER,43.468824,-96.78428813,SIOUX FALLS,SD
"SIOUX FALLS SPECIALTY HOSPITAL, LLP",43.53505616,-96.71426497,SIOUX FALLS,SD
ST. MARY'S HEALTHCARE,42.95441745,-74.216064,AMSTERDAM,NY
ST ELIZABETH HEALTH CENTER,41.114015,-80.65731455,YOUNGSTOWN,OH
THE REHABILITATION HOSPITAL OF SOUTHWEST VIRGINIA,36.5970718,-82.21682765,BRISTOL,VA
POPLAR SPRINGS HOSPITAL,37.18733523,-77.35939664,PETERSBURG,VA
EASTERN NIAGARA HOSPITAL,43.28855995,-78.70831696,NEWFANE,NY
RIVERSIDE BEHAVIORAL HEALTH CENTER,37.05362786,-76.39571114,HAMPTON,VA
